
/OVRP/100p5v.ovrp	RKO	1	20.028511	20.028511	20.028511	87.905	100.296
/OVRP/300p1v.ovrp	RKO	1	60.178060	60.178060	60.178060	97.714	103.168
/OVRP/300p3v.ovrp	RKO	1	60.079248	60.079248	60.079248	102.149	102.302
/OVRP/300p5v.ovrp	RKO	1	60.496798	60.496798	60.496798	101.583	102.929
/OVRP/500p1v.ovrp	RKO	1	98.281279	98.281279	98.281279	105.668	107.866
/OVRP/500p3v.ovrp	RKO	1	98.340891	98.340891	98.340891	106.718	108.894
/OVRP/500p5v.ovrp	RKO	1	98.284767	98.284767	98.284767	105.867	109.163
/OVRP/100p1v.ovrp	RKO	1	30.471672	30.471672	30.471672	65.354	100.170
/OVRP/100p3v.ovrp	RKO	1	30.463425	30.463425	30.463425	42.875	100.318
/OVRP/100p5v.ovrp	RKO	1	30.434340	30.434340	30.434340	99.857	100.307
/OVRP/300p1v.ovrp	RKO	1	92.012507	92.012507	92.012507	102.687	102.690
/OVRP/300p3v.ovrp	RKO	1	92.073308	92.073308	92.073308	82.440	102.237
/OVRP/300p5v.ovrp	RKO	1	92.209215	92.209215	92.209215	98.744	102.887
/OVRP/500p1v.ovrp	RKO	1	149.425672	149.425672	149.425672	106.669	109.391
/OVRP/500p3v.ovrp	RKO	1	149.459790	149.459790	149.459790	107.565	109.723
/OVRP/500p5v.ovrp	RKO	1	149.432279	149.432279	149.432279	109.172	110.095
/OVRP/100p1v.ovrp	RKO	1	9.820646	9.820646	9.820646	96.201	100.160
/OVRP/100p3v.ovrp	RKO	1	9.750962	9.750962	9.750962	73.643	100.272
/OVRP/100p5v.ovrp	RKO	1	9.630276	9.630276	9.630276	49.611	100.353
/OVRP/300p1v.ovrp	RKO	1	27.972797	27.972797	27.972797	103.590	103.788
/OVRP/300p3v.ovrp	RKO	1	28.076057	28.076057	28.076057	101.943	102.618
/OVRP/300p5v.ovrp	RKO	1	28.510205	28.510205	28.510205	102.641	102.825
/OVRP/500p1v.ovrp	RKO	1	46.985797	46.985797	46.985797	109.439	110.626
